codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
200810196164097,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2008-10-19 12:45:00
200804123010304,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2008-04-12 19:00:00
201001158988298,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2010-01-15 18:23:00
201507185762870,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,NaN,0,2015-07-18 00:03:00
201311155656714,INCIDENTE,OUTROS,SALVADOR,BA,SBSV,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,TÁXI,VOO EXPERIMENTAL,NaN,0,2013-11-15 18:51:00
201008118207828,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2010-08-11 12:52:00
201007212309264,INCIDENTE,COM TREM DE POUSO,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,TÁXI,VOO DE INSTRUÇÃO,NaN,0,2010-07-21 13:25:00
200812139419613,INCIDENTE,PERDA DE COMPONENTE EM VOO,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2008-12-13 17:10:00
201704242001184,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,VOO NÃO REGULAR,NaN,0,2017-04-20 19:37:00
201102277907982,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2011-02-27 12:39:00
200906015993424,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2009-06-01 12:30:00
201509301603807,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,SBSV,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2015-09-30 04:30:00
201007122879841,INCIDENTE,OUTROS,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2010-07-12 11:46:00
201106208552028,INCIDENTE GRAVE,COM COMANDOS DE VOO,SALVADOR,BA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,2,2011-06-20 17:20:00
201209148041960,INCIDENTE,OUTROS,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2012-09-14 20:07:00
201701311617184,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2017-01-28 13:58:00
200805131903752,INCIDENTE,PERDA DE CONTROLE EM VOO,SALVADOR,BA,NaN,AVIÃO,PISTÃO,2.0,BRASIL,TÁXI AÉREO,CRUZEIRO,TÁXI AÉREO,NaN,0,2008-05-13 19:00:00
200905107717938,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2009-05-10 07:00:00
200805228651554,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,NaN,0,2008-05-22 00:00:00
201403268416264,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,NaN,AVIÃO,JATO,3.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2014-03-26 13:58:00
201703141347185,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2017-03-11 10:25:00
201203143065893,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2012-03-14 12:46:00
